Num_of_switch,IDs,Time
2,"1, 8",14.855841636657715
2,"1, 8",14.889176607131958
2,"1, 8",14.921777486801147
2,"1, 8",14.93934941291809
2,"1, 8",14.94995903968811
2,"1, 8",15.893301010131836
2,"1, 8",15.919663667678833
2,"1, 8",15.946201086044312
2,"1, 8",15.999379873275757
2,"1, 8",16.019880294799805
