Num_of_switch,IDs,Time
2,"1, 2",44.93037056922913
2,"1, 2",44.93751001358032
2,"1, 2",44.965041875839226
2,"1, 2",44.99816632270813
2,"1, 2",45.01132225990296
2,"1, 2",45.970004558563225
2,"1, 2",45.99370813369751
2,"1, 2",46.02577328681946
2,"1, 2",46.050253629684455
2,"1, 2",46.06699991226196
