Num_of_switch,IDs,Time
3,"1, 5, 6",24.949269771575928
3,"1, 5, 6",24.9537091255188
3,"1, 5, 6",24.99779725074768
3,"1, 5, 6",25.017722845077515
3,"1, 5, 6",25.03522205352783
3,"1, 5, 6",26.02167797088623
3,"1, 5, 6",26.03177189826965
3,"1, 5, 6",26.084373235702515
3,"1, 5, 6",26.10594081878662
3,"1, 5, 6",26.120370149612427
