Num_of_switch,IDs,Time
3,"1, 3, 8",14.987733840942385
3,"1, 3, 8",14.995458126068115
3,"1, 3, 8",15.040115118026733
3,"1, 3, 8",15.057719945907593
3,"1, 3, 8",15.078396081924438
3,"1, 3, 8",16.023453950881958
3,"1, 3, 8",16.056008338928226
3,"1, 3, 8",16.083922863006592
3,"1, 3, 8",16.10158896446228
3,"1, 3, 8",16.128039598464966
