Num_of_switch,IDs,Time
2,"1, 9",9.822334527969359
2,"1, 9",9.838353157043457
2,"1, 9",9.87429141998291
2,"1, 9",9.90375566482544
2,"1, 9",9.936255931854248
2,"1, 9",10.864486694335938
2,"1, 9",10.875197410583496
2,"1, 9",10.888743877410887
2,"1, 9",10.906103372573853
2,"1, 9",10.914873123168945
