Num_of_switch,IDs,Time
2,"1, 17",45.1446475982666
2,"1, 17",45.285780668258674
2,"1, 17",45.40675973892212
2,"1, 17",45.55717349052429
2,"1, 17",45.75464820861816
2,"1, 17",46.33096408843994
2,"1, 17",46.44512677192688
2,"1, 17",46.518216371536255
2,"1, 17",46.6295735836029
2,"1, 17",46.69887375831604
