Num_of_switch,IDs,Time
4,"1, 6, 7, 8",90.27250838279724
3,"1, 25, 8",90.2888457775116
2,"1, 8",90.36001920700072
2,"1, 8",90.48119997978209
2,"1, 8",90.52389931678772
2,"1, 8",90.59299349784851
2,"1, 8",90.62486219406128
2,"1, 8",91.41936421394348
2,"1, 8",91.4494981765747
2,"1, 8",91.66720271110536
2,"1, 8",91.74256563186646
2,"1, 8",91.79389214515686
