Num_of_switch,IDs,Time
3,"1, 2, 6",100.27047872543336
2,"1, 6",100.37759375572205
2,"1, 6",100.49960136413574
2,"1, 6",100.62376689910887
2,"1, 6",100.69182682037355
2,"1, 6",100.73581647872923
2,"1, 6",101.37541913986206
2,"1, 6",101.4352560043335
2,"1, 6",101.54977464675905
2,"1, 6",101.6108045578003
2,"1, 6",101.70325708389282
