Num_of_switch,IDs,Time
3,"1, 3, 4",110.30588364601135
2,"1, 4",110.38838481903076
2,"1, 4",110.47972416877748
2,"1, 4",110.57946753501892
2,"1, 4",110.6513946056366
2,"1, 4",110.75288844108582
2,"1, 4",111.49423265457152
2,"1, 4",111.59221601486206
2,"1, 4",111.64473581314087
2,"1, 4",111.76388382911682
2,"1, 4",111.78441524505615
