Num_of_switch,IDs,Time
4,"1, 6, 21, 22",19.960649728775024
2,"1, 22",20.027642726898197
2,"1, 22",20.245352268218998
2,"1, 22",20.34017872810364
2,"1, 22",20.39508891105652
2,"1, 22",20.494246006011966
2,"1, 22",21.221666812896725
2,"1, 22",21.273757457733158
2,"1, 22",21.335282564163208
2,"1, 22",21.394047021865845
2,"1, 22",21.484599113464355
