Num_of_switch,IDs,Time
4,"1, 2, 3, 14",60.12526917457581
2,"1, 14",60.1907365322113
2,"1, 14",60.29048299789429
2,"1, 14",60.3790819644928
2,"1, 14",60.50288677215576
2,"1, 14",60.61968660354614
2,"1, 14",61.15450024604797
2,"1, 14",61.181747674942024
2,"1, 14",61.27409410476685
2,"1, 14",61.36131167411804
2,"1, 14",61.44880652427673
