Num_of_switch,IDs,Time
4,"1, 6, 12, 18",40.01895093917847
3,"1, 9, 18",40.09993433952332
2,"1, 18",40.135138988494866
2,"1, 18",40.269204139709466
2,"1, 18",40.45859026908874
2,"1, 18",40.54043054580689
2,"1, 18",40.58690595626831
2,"1, 18",41.16729068756104
2,"1, 18",41.176539659500115
2,"1, 18",41.31581449508667
2,"1, 18",41.350625276565545
2,"1, 18",41.425177335739136
