Num_of_switch,IDs,Time
3,"1, 7, 5",54.04590797424317
2,"1, 5",54.19483423233032
2,"1, 5",54.39373755455017
2,"1, 5",54.5318033695221
2,"1, 5",54.62657022476196
2,"1, 5",54.678420543670654
2,"1, 5",55.15172481536865
2,"1, 5",55.23529982566834
2,"1, 5",55.27335500717163
2,"1, 5",55.337149143218994
2,"1, 5",55.42862820625305
