Num_of_switch,IDs,Time
3,"1, 7, 20",24.042490720748898
2,"1, 20",24.281947374343872
2,"1, 20",24.29920268058777
2,"1, 20",24.542660474777218
2,"1, 20",24.58773303031921
2,"1, 20",24.60748553276062
2,"1, 20",25.32402276992798
2,"1, 20",25.328603506088253
2,"1, 20",25.397300720214844
2,"1, 20",25.44467711448669
2,"1, 20",25.53835415840149
