Num_of_switch,IDs,Time
2,"1, 20",24.009509563446045
2,"1, 20",24.171427965164185
2,"1, 20",24.26354956626892
2,"1, 20",24.352033138275146
2,"1, 20",24.38114309310913
2,"1, 20",25.09343147277832
2,"1, 20",25.10702586174011
2,"1, 20",25.11624026298523
2,"1, 20",25.123072147369385
2,"1, 20",25.13079071044922
