Num_of_switch,IDs,Time
2,"1, 13",38.25531196594238
2,"1, 13",38.37965750694275
2,"1, 13",38.52730369567871
2,"1, 13",38.61738729476929
2,"1, 13",38.76276016235352
2,"1, 13",39.28332757949829
2,"1, 13",39.29070353507996
2,"1, 13",39.39574503898621
2,"1, 13",39.480433702468865
2,"1, 13",39.544548988342285
