Num_of_switch,IDs,Time
2,"1, 22",19.990532875061035
2,"1, 22",20.027038097381595
2,"1, 22",20.210463285446167
2,"1, 22",20.28667140007019
2,"1, 22",20.305233240127567
2,"1, 22",21.080528974533078
2,"1, 22",21.09158158302307
2,"1, 22",21.161229372024536
2,"1, 22",21.22744417190552
2,"1, 22",21.231759071350098
