Num_of_switch,IDs,Time
3,"1, 8, 11",42.12369179725647
2,"1, 11",42.217332124710076
2,"1, 11",42.356456995010376
2,"1, 11",42.53565192222595
2,"1, 11",42.580301761627204
2,"1, 11",42.6509382724762
2,"1, 11",43.22427272796631
2,"1, 11",43.24061679840088
2,"1, 11",43.25684237480164
2,"1, 11",43.26265835762024
2,"1, 11",43.31219840049744
