Num_of_switch,IDs,Time
4,"1, 7, 5, 17",30.15662932395935
3,"1, 3, 17",30.24759292602539
2,"1, 17",30.35210633277893
2,"1, 17",30.387625694274906
2,"1, 17",30.43451189994812
2,"1, 17",30.610445737838745
2,"1, 17",30.66667866706848
2,"1, 17",31.21074342727661
2,"1, 17",31.24696660041809
2,"1, 17",31.342169523239136
2,"1, 17",31.42939138412476
2,"1, 17",31.507704973220825
