Num_of_switch,IDs,Time
3,"1, 8, 4",56.28000807762146
2,"1, 4",56.36647367477417
2,"1, 4",56.5209059715271
2,"1, 4",56.61709785461426
2,"1, 4",56.77948260307312
2,"1, 4",56.79802703857422
2,"1, 4",57.37958860397339
2,"1, 4",57.45436429977417
2,"1, 4",57.515965223312385
2,"1, 4",57.55039429664612
2,"1, 4",57.575220346450806
