Num_of_switch,IDs,Time
2,"1, 18",40.02081656455994
2,"1, 18",40.06619071960449
2,"1, 18",40.162305116653435
2,"1, 18",40.20876812934876
2,"1, 18",40.29737424850464
2,"1, 18",41.06995725631714
2,"1, 18",41.11672234535217
2,"1, 18",41.20339226722717
2,"1, 18",41.25462746620178
2,"1, 18",41.32742118835449
