Num_of_switch,IDs,Time
2,"1, 9",85.23574686050416
2,"1, 9",85.31558179855347
2,"1, 9",85.41150212287903
2,"1, 9",85.49055027961731
2,"1, 9",85.54591155052184
2,"1, 9",86.28913831710815
2,"1, 9",86.34407567977905
2,"1, 9",86.41866612434387
2,"1, 9",86.48479604721071
2,"1, 9",86.54355812072754
