Num_of_switch,IDs,Time
4,"1, 3, 2, 11",75.14756798744202
4,"1, 3, 2, 11",75.2694025039673
4,"1, 3, 2, 11",75.40313053131105
4,"1, 3, 2, 11",75.48231840133667
4,"1, 3, 2, 11",75.59331059455872
4,"1, 3, 2, 11",76.17812418937683
4,"1, 3, 2, 11",76.28515315055847
4,"1, 3, 2, 11",76.37155938148499
4,"1, 3, 2, 11",76.4877574443817
4,"1, 3, 2, 11",76.56643080711365
