Num_of_switch,IDs,Time
3,"1, 20, 3",115.27830195426941
3,"1, 20, 3",115.32422375679016
3,"1, 20, 3",115.43472743034364
3,"1, 20, 3",115.54833769798279
3,"1, 20, 3",115.59757542610168
3,"1, 20, 3",116.30979013442992
3,"1, 20, 3",116.42201137542723
3,"1, 20, 3",116.52575802803041
3,"1, 20, 3",116.59262943267822
3,"1, 20, 3",116.70253348350525
