Num_of_switch,IDs,Time
3,"1, 21, 12",70.20257782936096
3,"1, 21, 12",70.41458988189697
3,"1, 21, 12",70.44269561767578
3,"1, 21, 12",70.45845222473146
3,"1, 21, 12",70.52375173568727
3,"1, 21, 12",71.31520700454713
3,"1, 21, 12",71.41941261291505
3,"1, 21, 12",71.47752976417543
3,"1, 21, 12",71.55031824111937
3,"1, 21, 12",71.6382188796997
