Num_of_switch,IDs,Time
4,"1, 7, 18, 6",100.36855959892272
4,"1, 7, 18, 6",100.43277621269226
4,"1, 7, 18, 6",100.52363395690918
4,"1, 7, 18, 6",100.65486931800842
4,"1, 7, 18, 6",100.79504680633544
4,"1, 7, 18, 6",101.46790480613708
4,"1, 7, 18, 6",101.49366283416748
4,"1, 7, 18, 6",101.59800338745116
4,"1, 7, 18, 6",101.71044826507568
4,"1, 7, 18, 6",101.86091709136963
