Num_of_switch,IDs,Time
3,"1, 21, 12",40.054644584655755
3,"1, 21, 12",40.14727902412415
3,"1, 21, 12",40.327782869338996
3,"1, 21, 12",40.406445026397705
3,"1, 21, 12",40.44171476364136
3,"1, 21, 12",41.11857008934021
3,"1, 21, 12",41.1324405670166
3,"1, 21, 12",41.25761604309082
3,"1, 21, 12",41.31266331672669
3,"1, 21, 12",41.34280014038086
