Num_of_switch,IDs,Time
2,"1, 19",26.03485894203186
2,"1, 19",26.10026288032532
2,"1, 19",26.22354197502136
2,"1, 19",26.296350240707397
2,"1, 19",26.4042546749115
2,"1, 19",27.201372146606445
2,"1, 19",27.21881365776062
2,"1, 19",27.34081292152405
2,"1, 19",27.3863046169281
2,"1, 19",27.4339382648468
