Num_of_switch,IDs,Time
4,"1, 17, 5, 18",28.00673484802246
4,"1, 17, 5, 18",28.168342113494873
4,"1, 17, 5, 18",28.2577486038208
4,"1, 17, 5, 18",28.293296575546265
4,"1, 17, 5, 18",28.327904462814328
4,"1, 17, 5, 18",29.215490579605106
4,"1, 17, 5, 18",29.256709337234497
4,"1, 17, 5, 18",29.36540937423706
4,"1, 17, 5, 18",29.50349426269531
4,"1, 17, 5, 18",29.534446954727173
