Num_of_switch,IDs,Time
3,"1, 30, 7",50.23389434814453
3,"1, 30, 7",50.44749736785889
3,"1, 30, 7",50.64611601829529
3,"1, 30, 7",50.66343426704407
3,"1, 30, 7",50.68581676483154
3,"1, 30, 7",51.382440090179436
3,"1, 30, 7",51.41167068481445
3,"1, 30, 7",51.50963020324707
3,"1, 30, 7",51.5676589012146
3,"1, 30, 7",51.59069561958313
