Num_of_switch,IDs,Time
4,"1, 23, 6, 4",56.35659694671631
4,"1, 23, 6, 4",56.48758578300476
4,"1, 23, 6, 4",56.62554168701172
4,"1, 23, 6, 4",56.77136588096619
4,"1, 23, 6, 4",56.78686308860779
4,"1, 23, 6, 4",57.3516697883606
4,"1, 23, 6, 4",57.42513132095337
4,"1, 23, 6, 4",57.59078168869018
4,"1, 23, 6, 4",57.686406373977654
4,"1, 23, 6, 4",57.71523594856262
