Num_of_switch,IDs,Time
2,"1, 24",15.972976684570312
2,"1, 24",16.030893325805664
2,"1, 24",16.16273808479309
2,"1, 24",16.211991310119632
2,"1, 24",16.248929977416992
2,"1, 24",17.134875059127808
2,"1, 24",17.208113670349118
2,"1, 24",17.28493595123291
2,"1, 24",17.290098905563354
2,"1, 24",17.299917221069336
